name,label,Sum,location1,location2,location3,location4,location5,location6,location7,location8,location9,size1,size2,focus1,focus2,location,bright1,bright2,yaw,pitch,roll,contrast1,contrast2
(7)p2557355745+3+1.jpg,0.0,10,1,2,1,1,2,3,0,0,0,0.0297029702970297,0.0012070566388115,1.0,5.719597508286273,2,0.7422387973122878,0.973367864791318,70.3216552734375,1.3747787475585938,2.19482421875,0.9318238126131968,1.2168619131719307
(8)p2557355745+3+1.jpg,0.0,10,1,2,1,1,2,3,0,0,0,0.0228484386900228,0.000928505106778,0.0861971588395471,0.4930130549200296,1,1.0,1.3113944842495018,-3.9769363403320312,15.101043701171877,-0.165771484375,1.0,1.3058926984913335
(9)p2557355745+3+1.jpg,0.0,10,1,2,1,1,2,3,0,0,0,0.1416603198781416,0.0057567316620241,0.3673511170994698,2.1011005340283067,6,0.7422668912272216,0.9734047069964032,35.23016357421875,-0.446319580078125,1.841217041015625,0.9849176558689028,1.2861967754144004
(0)2_Demonstration_Protesters_2_800+1+3.jpg,0.0,5,1,2,2,0,0,0,0,0,0,0.0338967811544686,0.0014667890936254,0.5004196230132035,1.4714069918760535,2,0.741239070954356,0.5802999839446527,20.16888427734375,-2.2261734008789062,0.537200927734375,0.9976561090762088,1.3184511247617603
(1)2_Demonstration_Protesters_2_800+1+3.jpg,0.0,5,1,2,2,0,0,0,0,0,0,0.0215788527243301,0.000933764940239,0.5578535152445773,1.6402825249557575,2,0.6530283588941507,0.5112417316234719,8.766464233398438,8.320404052734375,5.1866607666015625,0.996133907278913,1.3164394609694967
(2)2_Demonstration_Protesters_2_800+1+3.jpg,0.0,5,1,2,2,0,0,0,0,0,0,0.0786129592998861,0.0034017575531208,0.2361568862699806,0.694383029076698,1,0.6941702878154568,0.5434508550062247,6.7008056640625,-10.529052734375,9.261276245117188,1.0,1.3215486907433416
(3)2_Demonstration_Protesters_2_800+1+3.jpg,0.0,5,1,2,2,0,0,0,0,0,0,0.0076425103398669,0.0003307084163346,1.0,2.9403463097953515,3,0.9774466377981984,0.7652217623805976,3.2434616088867188,9.34246826171875,-0.406219482421875,0.971814203500874,1.2842997882823637
(4)2_Demonstration_Protesters_2_800+1+3.jpg,1.0,5,1,2,2,0,0,0,0,0,0,1.0,0.0432722236055776,0.2318908562337395,0.6818394234021604,3,1.0,0.782878300245976,7.930732727050781,-4.300941467285156,11.50605010986328,0.9784053904834684,1.293010362809656
(0)img_962+1+1.jpg,1.0,2,1,1,0,0,0,0,0,0,0,1.0,0.0618305084745762,0.4848626893339295,1.1116697972757916,2,1.0,1.3688583118217852,-5.5900421142578125,-5.189132690429688,2.0918426513671875,1.0,1.1635493400519714
(1)img_962+1+1.jpg,0.0,2,1,1,0,0,0,0,0,0,0,0.9722222222222222,0.0601129943502824,1.0,2.2927517867025937,1,0.7843514529921968,1.0736660058178629,60.5513916015625,-24.279510498046875,-9.192428588867188,0.9877994045572228,1.1493533452762872
(0)p978320643+3+1.jpg,1.0,9,1,3,5,0,0,0,0,0,0,0.9722700325109964,0.006074074074074,0.7440503687178156,0.7753391810382373,2,0.974307758959468,1.0401714949034344,4.158622741699219,8.310256958007812,1.0563201904296875,0.9409812642621668,1.01452027158332
(1)p978320643+3+1.jpg,0.0,9,1,3,5,0,0,0,0,0,0,0.5874928284566838,0.0036702508960573,1.0,1.0420520083530636,3,0.9400978872481762,1.0036490172046095,18.479721069335938,2.1775360107421875,-3.915237426757813,0.9595114783685792,1.0344986479460792
(2)p978320643+3+1.jpg,1.0,9,1,3,5,0,0,0,0,0,0,0.8349588831516542,0.005216248506571,0.5084995663243017,0.5298829943349005,1,1.0,1.0676005454521955,-8.432388305664062,11.3690185546875,-17.028518676757812,0.9509131677729584,1.0252283673018978
(3)p978320643+3+1.jpg,1.0,9,1,3,5,0,0,0,0,0,0,1.0,0.0062473118279569,0.4087576038670846,0.4259466820392815,2,0.8967973838409116,0.9574213761486592,2.9278106689453125,3.9358062744140634,6.6054229736328125,0.9609092317889438,1.0360056377592577
(4)p978320643+3+1.jpg,0.0,9,1,3,5,0,0,0,0,0,0,0.0791738382099827,0.0004946236559139,0.0832364853483173,0.0867367467254644,3,0.7520856035134996,0.8029270005377559,-2.7360763549804688,12.822113037109377,0.262298583984375,1.0,1.0781514044052896
(5)p978320643+3+1.jpg,0.0,9,1,3,5,0,0,0,0,0,0,0.0703767450755402,0.0004396654719235,0.068378840226764,0.0712543077871527,3,0.6336270058132003,0.6764605370194142,1.9515838623046875,15.66034698486328,-0.716033935546875,0.9844220504840172,1.061356016256878
(6)p978320643+3+1.jpg,0.0,9,1,3,5,0,0,0,0,0,0,0.0428380187416332,0.0002676224611708,0.0890983468926573,0.0928451113204315,2,0.7626468208141884,0.8142021618886105,-2.6706619262695312,12.148330688476562,-1.1884918212890625,0.9706978936852796,1.0465592973300406
(7)p978320643+3+1.jpg,0.0,9,1,3,5,0,0,0,0,0,0,0.0826161790017211,0.000516129032258,0.0742996716239161,0.0774241220356749,3,0.6182571928800903,0.6600517163485277,12.206954956054688,11.43816375732422,1.1221466064453125,0.9787623139289746,1.0552539633414948
(8)p978320643+3+1.jpg,0.0,9,1,3,5,0,0,0,0,0,0,0.0791738382099827,0.0004946236559139,0.0576127036551825,0.0600354335505328,3,0.5856021449290559,0.6251891693442357,-0.5085983276367188,11.05547332763672,-0.7180938720703125,0.9898644643418008,1.067223762401002
(0)img_363+1+2.jpg,1.0,3,1,1,1,0,0,0,0,0,0,1.0,0.0461741657127762,0.8035089291660927,1.2727063397849392,2,1.0,2.301314371721213,10.425582885742188,-3.3529129028320312,1.198974609375,1.0,1.2980293469336233
(1)img_363+1+2.jpg,0.0,3,1,1,1,0,0,0,0,0,0,0.5394736842105263,0.0249097472924187,1.0,1.5839355277679297,1,0.7584888350554237,1.7455212569031275,64.91069030761719,-6.819381713867188,1.35955810546875,0.9791616292056892,1.2709805301003232
(2)img_363+1+2.jpg,0.0,3,1,1,1,0,0,0,0,0,0,0.3550724637681159,0.0163951747820727,0.6803574217537279,1.077642291896319,3,0.5936261148193535,1.3661203094628052,-15.800529479980469,-2.3704147338867188,2.310943603515625,0.9943471568189995,1.2906917905910709
(0)img-12c0e7d8d15ee80646abb3157ed32c25+4.jpg,1.0,4,1,2,0,0,0,1,0,0,0,0.9851282051282052,0.0657619327073552,0.6693600861215885,0.5323534621028881,2,0.8419941327992934,0.8951768601240183,3.95489501953125,-4.3753204345703125,2.461822509765625,0.9851985317847428,1.048541131897462
(1)img-12c0e7d8d15ee80646abb3157ed32c25+4.jpg,1.0,4,1,2,0,0,0,1,0,0,0,0.8528083028083028,0.056928958007303,0.7106924097096958,0.5652257621026956,2,0.955589469736812,1.015947199350001,5.914581298828125,-14.173507690429688,-21.35731506347656,0.998945580282966,1.0631720365603663
(2)img-12c0e7d8d15ee80646abb3157ed32c25+4.jpg,1.0,4,1,2,0,0,0,1,0,0,0,1.0,0.0667546948356807,1.0,0.7953170096942214,1,1.0,1.063162824125524,19.341819763183597,1.043060302734375,16.961624145507812,0.9998914542461836,1.0641787247800778
(3)img-12c0e7d8d15ee80646abb3157ed32c25+4.jpg,1.0,4,1,2,0,0,0,1,0,0,0,0.5161538461538462,0.0344556924882629,0.664182106695509,0.5282353269894805,6,0.6584981787347264,0.7000907833851259,-3.4758377075195312,-18.04913330078125,5.180343627929688,1.0,1.0642942494016616
(0)img_3563+1+1.jpg,1.0,2,0,1,1,0,0,0,0,0,0,1.0,0.0375559461209503,1.0,0.765106585556564,2,1.0,1.3640924984056704,9.188827514648438,-2.2891616821289062,6.9705657958984375,0.9797337176297598,1.115883638980718
(1)img_3563+1+1.jpg,0.0,2,0,1,1,0,0,0,0,0,0,0.425161045850701,0.0159673253306958,0.5189759209546903,0.3970718948677163,3,0.6403323337649014,0.873472532975298,11.413421630859377,0.572967529296875,1.3588104248046875,1.0,1.1389662506260796
(0)photo-1556593480-581b38c36d92+1+1.jpg,0.0,2,0,0,0,0,1,1,0,0,0,0.4779874213836478,0.003921200750469,0.9766083273015548,1.531208130161033,6,1.0,0.9587726777758964,10.808456420898438,-27.839256286621094,-7.862937927246094,1.0,1.372441118630851
(1)photo-1556593480-581b38c36d92+1+1.jpg,1.0,2,0,0,0,0,1,1,0,0,0,1.0,0.0082035647279549,1.0,1.5678835489677638,5,0.8584412366507362,0.8230500031768783,-14.126197814941406,8.329582214355469,-4.714767456054688,0.992881683789734,1.3626716487684654
(0)p2167432281+1+1.jpg,1.0,5,2,1,2,0,0,0,0,0,0,1.0,0.0102965403624382,1.0,1.5165950931347316,2,1.0,2.2162335281419647,26.683990478515625,-9.4915771484375,-11.394805908203123,0.9001916689820482,1.1449623541598912
(1)p2167432281+1+1.jpg,0.0,5,2,1,2,0,0,0,0,0,0,0.0854700854700854,0.0008800461848237,0.3818669772410665,0.5791375839139937,3,0.5283319086034827,1.1709068898342745,7.6985321044921875,11.382316589355469,2.1814117431640625,0.9794029235426596,1.2457119029756831
(2)p2167432281+1+1.jpg,0.0,5,2,1,2,0,0,0,0,0,0,0.5704273504273504,0.0058734282375139,0.7232630828232066,1.0968972424551742,1,0.8969558976614829,1.9878637336620515,13.356414794921877,-5.43353271484375,-4.047660827636719,0.9463811394214906,1.2037111813641534
(3)p2167432281+1+1.jpg,0.0,5,2,1,2,0,0,0,0,0,0,0.0519658119658119,0.0005350680803728,0.4244687763503289,0.6437472634018127,3,0.620722547673957,1.3756661218287225,5.16778564453125,12.170631408691406,1.2032546997070312,1.0,1.2719095206186857
(4)p2167432281+1+1.jpg,0.0,5,2,1,2,0,0,0,0,0,0,0.1917948717948717,0.0019748236387445,0.5955966580938467,0.9032789691525722,1,0.5916112390207174,1.311148663543324,3.7379150390625,10.191268920898438,11.310073852539062,0.97698844486393,1.2426409045568765
(0)img-ccccb54a1c2db70022f61c8df746b8ed+40.jpg,1.0,41,4,9,8,6,8,6,0,0,0,0.3470725995316159,0.0012060546875,0.6630137544284246,1.6056681373639816,6,0.8207022762601602,1.409877752077788,52.35441589355469,23.664894104003903,9.935188293457031,0.984225531134816,1.091850591712763
(1)img-ccccb54a1c2db70022f61c8df746b8ed+40.jpg,1.0,41,4,9,8,6,8,6,0,0,0,0.3245901639344262,0.0011279296875,0.7194908264627402,1.7424427283153985,2,0.9002157591174114,1.5464733162834856,-50.13790130615234,14.80517578125,2.313262939453125,0.958832772795178,1.063681135280978
(2)img-ccccb54a1c2db70022f61c8df746b8ed+40.jpg,1.0,41,4,9,8,6,8,6,0,0,0,0.6894613583138174,0.0023958333333333,0.5296242015433441,1.2826290548498598,5,0.8147642210766427,1.3996768154701775,3.233795166015625,-12.56110382080078,0.045501708984375,0.9781466935200293,1.0851070332125297
(3)img-ccccb54a1c2db70022f61c8df746b8ed+40.jpg,1.0,41,4,9,8,6,8,6,0,0,0,0.7044496487119438,0.0024479166666666,0.3540146567367738,0.8573427786156879,5,0.8222049725549033,1.4124592217963103,7.183021545410156,-8.039039611816406,-2.266021728515625,0.970828737292469,1.0769888584807925
(4)img-ccccb54a1c2db70022f61c8df746b8ed+40.jpg,1.0,41,4,9,8,6,8,6,0,0,0,0.6714285714285714,0.0023331705729166,0.3737223281586857,0.9050702651911098,5,0.8232166066681645,1.4141970997951745,-13.709144592285156,-10.162155151367188,-9.283401489257812,0.9698558824635892,1.0759096219776116
(5)img-ccccb54a1c2db70022f61c8df746b8ed+40.jpg,1.0,41,4,9,8,6,8,6,0,0,0,0.3985948477751756,0.0013850911458333,0.7748574439733098,1.8765280516085483,3,0.6926713568138863,1.189934478948441,11.243202209472656,-9.646591186523438,0.0491867065429687,0.9630312129882244,1.0683386749037946
(6)img-ccccb54a1c2db70022f61c8df746b8ed+40.jpg,1.0,41,4,9,8,6,8,6,0,0,0,1.0,0.0034749348958333,0.4588584639869196,1.1112505740076817,4,0.8255680297198394,1.4182365902927347,-7.589523315429687,0.6530914306640625,1.9479446411132808,0.9721029509340844,1.0784024073824978
(7)img-ccccb54a1c2db70022f61c8df746b8ed+40.jpg,1.0,41,4,9,8,6,8,6,0,0,0,0.3962529274004683,0.001376953125,0.5913499393338604,1.4321147174979267,4,0.6461658862315155,1.1100431100311114,22.52130126953125,-2.0524444580078125,-13.75665283203125,0.9729497907922364,1.0793418491780618
(8)img-ccccb54a1c2db70022f61c8df746b8ed+40.jpg,1.0,41,4,9,8,6,8,6,0,0,0,0.8768149882903982,0.003046875,0.3426383268100021,0.8297919014859894,6,0.8163737475923374,1.40244180795466,46.93695068359375,0.8337020874023438,26.690200805664062,0.9582900836484428,1.0630791030767373
(9)img-ccccb54a1c2db70022f61c8df746b8ed+40.jpg,1.0,41,4,9,8,6,8,6,0,0,0,0.3742388758782201,0.0013004557291666,0.5824360539261777,1.410527319523704,2,0.9140133294287934,1.5701760498781712,-1.95989990234375,-1.7267990112304688,6.463645935058594,0.98078775911951,1.0880368993319551
(10)img-ccccb54a1c2db70022f61c8df746b8ed+40.jpg,1.0,41,4,9,8,6,8,6,0,0,0,0.4072599531615925,0.0014152018229166,0.5399863298164717,1.3077237668257566,3,0.735546230113792,1.2635888743817605,-57.38930130004883,-9.640716552734377,24.150375366210938,0.9879275606893292,1.0959574381943544
(11)img-ccccb54a1c2db70022f61c8df746b8ed+40.jpg,1.0,41,4,9,8,6,8,6,0,0,0,0.9311475409836064,0.0032356770833333,0.4612792279901139,1.1171131124573666,4,0.7953475861751321,1.366321136608652,-14.677215576171877,-5.543746948242188,-0.995452880859375,0.9915670110670322,1.0999948624662308
(12)img-ccccb54a1c2db70022f61c8df746b8ed+40.jpg,1.0,41,4,9,8,6,8,6,0,0,0,0.3725995316159251,0.0012947591145833,0.4109063574532055,0.9951215056943938,6,0.886526207906181,1.5229561478206497,-11.3543701171875,2.0325469970703125,0.0495758056640625,0.9942520310825932,1.1029734894170788
(13)img-ccccb54a1c2db70022f61c8df746b8ed+40.jpg,1.0,41,4,9,8,6,8,6,0,0,0,0.6112412177985949,0.0021240234375,0.4495165050635514,1.088626479584864,4,0.7059939651051703,1.212821279159501,-29.454513549804688,-4.5625,5.461235046386719,0.9703220806940264,1.0764267989839542
(14)img-ccccb54a1c2db70022f61c8df746b8ed+40.jpg,1.0,41,4,9,8,6,8,6,0,0,0,0.8241217798594848,0.00286376953125,0.3682117092205278,0.8917248026165321,6,0.8418257743553074,1.4461656373095877,17.582992553710938,-6.189216613769531,21.08648681640625,0.9863790041407826,1.0942395469891937
(15)img-ccccb54a1c2db70022f61c8df746b8ed+40.jpg,1.0,41,4,9,8,6,8,6,0,0,0,0.5185011709601873,0.0018017578125,0.7331920222614382,1.775623900486887,2,0.7275436917330632,1.2498413789141574,-15.540313720703123,-1.8707122802734373,3.7433395385742183,0.9753041291855664,1.0819536344717084
(16)img-ccccb54a1c2db70022f61c8df746b8ed+40.jpg,1.0,41,4,9,8,6,8,6,0,0,0,0.4327868852459016,0.00150390625,0.6860117269283392,1.661363982918378,1,0.8156713994954722,1.4012352498828382,-14.974891662597656,5.129585266113281,-6.000900268554688,0.9718338187700064,1.0781038456166203
(17)img-ccccb54a1c2db70022f61c8df746b8ed+40.jpg,1.0,41,4,9,8,6,8,6,0,0,0,0.3161592505854801,0.0010986328125,0.8077017527935396,1.9560694786364836,3,0.8747702753939707,1.502760727162843,-49.50718688964844,1.1225738525390625,-0.886322021484375,0.9794896525153016,1.0865968447722274
(18)img-ccccb54a1c2db70022f61c8df746b8ed+40.jpg,1.0,41,4,9,8,6,8,6,0,0,0,0.3981264637002342,0.0013834635416666,0.4871775277671984,1.179832889364279,2,0.9690381406818884,1.6647027247054094,-23.29949951171875,-2.1603927612304688,5.498687744140625,1.0,1.1093499987282944
(19)img-ccccb54a1c2db70022f61c8df746b8ed+40.jpg,1.0,41,4,9,8,6,8,6,0,0,0,0.3725995316159251,0.0012947591145833,0.590172470526626,1.4292631565251894,3,0.7787236440099429,1.337763001839816,-18.505401611328125,-12.254150390625,-8.358245849609375,0.9744250258344784,1.080978401170297
(20)img-ccccb54a1c2db70022f61c8df746b8ed+40.jpg,1.0,41,4,9,8,6,8,6,0,0,0,0.3709601873536299,0.0012890625,0.6792507224437656,1.6449903716547418,2,0.9361254244081152,1.6081622376407283,-2.892730712890625,-5.246818542480469,-1.5717086791992188,0.99659153822976,1.1055688216678132
(21)img-ccccb54a1c2db70022f61c8df746b8ed+40.jpg,1.0,41,4,9,8,6,8,6,0,0,0,0.4402810304449648,0.0015299479166666,0.3970131145117102,0.961475239132326,6,0.9274680495659726,1.5932898039526495,-12.937995910644531,4.92779541015625,-2.5507049560546875,0.9803123943034462,1.0875095533738597
(22)img-ccccb54a1c2db70022f61c8df746b8ed+40.jpg,1.0,41,4,9,8,6,8,6,0,0,0,0.6463700234192038,0.00224609375,0.6022677466354313,1.4585551573785818,5,0.7256500118024033,1.2465882415938128,-11.196029663085938,4.6748809814453125,2.4399490356445312,0.9818733097398756,1.0892411549112777
(23)img-ccccb54a1c2db70022f61c8df746b8ed+40.jpg,1.0,41,4,9,8,6,8,6,0,0,0,0.7114754098360656,0.0024723307291666,0.6195589375350135,1.5004304791182823,5,0.7903043512091019,1.3576574043603296,-6.3278350830078125,-4.4548187255859375,-1.2301712036132812,0.9806248004762236,1.0878561211612328
(24)img-ccccb54a1c2db70022f61c8df746b8ed+40.jpg,1.0,41,4,9,8,6,8,6,0,0,0,0.4833723653395784,0.0016796875,0.5052102070410684,1.2235039268773973,6,0.6306505222100734,1.0833893926210665,7.801643371582031,-4.668624877929688,-5.5550384521484375,0.990547476767132,1.0988638420919332
(25)img-ccccb54a1c2db70022f61c8df746b8ed+40.jpg,1.0,41,4,9,8,6,8,6,0,0,0,0.7002341920374707,0.0024332682291666,0.4852519250732612,1.1751695187023197,4,0.7165321281841525,1.2309247036321715,-12.954193115234377,-1.1298980712890625,13.86944580078125,0.9913821444456066,1.0997897806799874
(26)img-ccccb54a1c2db70022f61c8df746b8ed+40.jpg,1.0,41,4,9,8,6,8,6,0,0,0,0.5135831381733021,0.00178466796875,0.4398849059629057,1.0653009426944526,4,0.5364063067602283,0.9214880229425908,16.807647705078125,-27.18940734863281,-14.149337768554688,0.9929690537032292,1.1015502184629131
(27)img-ccccb54a1c2db70022f61c8df746b8ed+40.jpg,1.0,41,4,9,8,6,8,6,0,0,0,0.5976580796252927,0.0020768229166666,0.4211172750811297,1.0198500199656253,2,0.9780861353912994,1.6802462010801138,-10.704025268554688,12.261817932128906,12.259429931640623,0.9847394944255428,1.0924207568886777
(28)img-ccccb54a1c2db70022f61c8df746b8ed+40.jpg,1.0,41,4,9,8,6,8,6,0,0,0,0.4131147540983607,0.001435546875,0.3142483886324066,0.761037944499386,3,0.5605774408357882,0.9630114171884456,16.70562744140625,-1.6340484619140625,0.2044601440429687,0.9854306119519082,1.0931874481156718
(29)img-ccccb54a1c2db70022f61c8df746b8ed+40.jpg,1.0,41,4,9,8,6,8,6,0,0,0,0.3793911007025761,0.001318359375,0.8418747289056215,2.0388286348916558,2,1.0,1.7178918505044585,20.716720581054688,9.11700439453125,3.5309295654296875,0.9675584782817194,1.073360996651376
(30)img-ccccb54a1c2db70022f61c8df746b8ed+40.jpg,1.0,41,4,9,8,6,8,6,0,0,0,0.6079625292740047,0.0021126302083333,0.5711497162328386,1.383194383063966,1,0.7150430809859388,1.2283666815853438,-23.010520935058597,1.08306884765625,-1.38348388671875,0.9660809892695068,1.0717219442175567
(31)img-ccccb54a1c2db70022f61c8df746b8ed+40.jpg,1.0,41,4,9,8,6,8,6,0,0,0,0.5016393442622951,0.0017431640625,0.5128003017741884,1.2418854056795243,5,0.6578090191339137,1.130044753158482,-26.123367309570312,-7.435890197753906,7.96466064453125,0.9996974505874546,1.109014365537872
(32)img-ccccb54a1c2db70022f61c8df746b8ed+40.jpg,1.0,41,4,9,8,6,8,6,0,0,0,0.4716627634660421,0.0016389973958333,0.5607406465351334,1.3579859896610045,5,0.8039951781664773,1.3811767644170714,8.330909729003906,-8.2325439453125,-1.3041839599609375,0.9791173421451126,1.0861838222635318
(33)img-ccccb54a1c2db70022f61c8df746b8ed+40.jpg,1.0,41,4,9,8,6,8,6,0,0,0,0.3934426229508196,0.0013671875,0.4110312491376232,0.9954239648771056,3,0.7328526964326011,1.2589616748217831,-35.34272766113281,5.8814849853515625,20.61705780029297,0.9639331626953632,1.069339252810262
(34)img-ccccb54a1c2db70022f61c8df746b8ed+40.jpg,1.0,41,4,9,8,6,8,6,0,0,0,0.3725995316159251,0.0012947591145833,0.8327707394439305,2.016780848244851,2,0.7155402785921056,1.229220813301068,-11.13360595703125,-9.273117065429688,-23.420455932617188,0.9717870868604016,1.0780520035727594
(35)img-ccccb54a1c2db70022f61c8df746b8ed+40.jpg,1.0,41,4,9,8,6,8,6,0,0,0,0.5840749414519907,0.0020296223958333,0.8732204510862182,2.114740826775875,1,0.8169832464226796,1.4034888610281973,-25.710426330566406,9.128372192382812,14.398529052734377,0.9686961671845764,1.0746230918343136
(36)img-ccccb54a1c2db70022f61c8df746b8ed+40.jpg,1.0,41,4,9,8,6,8,6,0,0,0,0.8430913348946136,0.0029296875,0.4609746912596369,1.116375593934534,5,0.7548558001773058,1.2967606274306156,12.198875427246094,-7.924888610839844,3.7491989135742183,0.9709514941037294,1.0771250387492075
(37)img-ccccb54a1c2db70022f61c8df746b8ed+40.jpg,1.0,41,4,9,8,6,8,6,0,0,0,0.4046838407494145,0.00140625,0.4906165065254101,1.188161311784252,3,0.7016613098312279,1.2053782459733502,22.737380981445312,-0.3303070068359375,-0.41552734375,0.9917192054465628,1.1001636993009696
(38)img-ccccb54a1c2db70022f61c8df746b8ed+40.jpg,1.0,41,4,9,8,6,8,6,0,0,0,0.3709601873536299,0.0012890625,0.6675164961454132,1.6165727511181578,3,0.706990299818712,1.2145328744442692,5.424842834472656,7.275970458984375,5.254920959472656,0.9677228119317624,1.073543300185842
(39)img-ccccb54a1c2db70022f61c8df746b8ed+40.jpg,1.0,41,4,9,8,6,8,6,0,0,0,0.5281030444964872,0.0018351236979166,0.6557159704285574,1.5879945685070984,1,0.7568577132021749,1.300199697501457,-10.540122985839844,9.051666259765623,11.037391662597656,0.9699153837174984,1.0759756296935603
(40)img-ccccb54a1c2db70022f61c8df746b8ed+40.jpg,1.0,41,4,9,8,6,8,6,0,0,0,0.4245901639344262,0.0014754231770833,1.0,2.4217719868394085,2,0.8942428498673518,1.5362125041590058,13.33293914794922,1.5956497192382812,-1.4960174560546875,0.9813012467740844,1.0886065368609044
(0)img-95f34c8bd35ac1dcf60c71a064125daf+6.jpg,1.0,6,1,4,1,0,0,0,0,0,0,0.990990990990991,0.0038137943786982,0.6318739573702068,1.5380929691602507,2,1.0,0.99524842838132,-1.6006011962890625,1.989349365234375,3.2202301025390625,1.0,1.7770165836930811
(1)img-95f34c8bd35ac1dcf60c71a064125daf+6.jpg,1.0,6,1,4,1,0,0,0,0,0,0,0.9669669669669668,0.0037213387573964,0.7532828142038572,1.8336235997733648,3,0.8389835813486791,0.8349970907750043,7.468666076660156,-5.883697509765625,1.4207000732421875,0.9874816595184348,1.7547712850570232
(2)img-95f34c8bd35ac1dcf60c71a064125daf+6.jpg,1.0,6,1,4,1,0,0,0,0,0,0,1.0,0.0038484652366863,0.3293203108213845,0.8016238820541758,2,0.7767105523375977,0.773019956521181,-2.191131591796875,1.38580322265625,5.48992919921875,0.9930287622414268,1.764628578587229
